Review ID,Review Pair ID,Worker ID,Review,Domain,Sentiment Polarity,Truth Value,URL Origin,Length in Bytes,Avg. Quality,Accuracy in Detecting Truthfulness,Avg. Star Rating,Time to Write a Review Pair (sec.),Quality Judgments,Truth vs. Deception Judgments,Star Rating Judgments,Known,Used/Stayed,URL,Plagiarized,Rejected,Cause(s) of Rejection
ID-0509,PID-0255,AO7LR78M2ZOGP,"While I understand why people may like this tablet, I wonder if it is because they have no idea something much much better is out there. I have used several other tablets in the past and this one seemed the most basic and simple to use out of the bunch. People get tricked into thinking the Android market is why their tablet is so fancy. I assure you, there is much more you can do with other tablets.",Electronics,neg,D,negT,402,2.7,0.3,2,174,"[2, 2, 2, 2, 3, 3, 3, 3, 3, 4]","[F, F, F, T, T, T, T, T, T, T]","[1, 1, 2, 2, 2, 2, 2, 2, 3, 3]",Y,N,http://www.pandawill.com/eken-m009s-tablet-pc-7-inch-2gb-android-2-2-via-8650-flash-10-1-720p-camera-silver.html,-,-,-
ID-0568,PID-0284,A3A3BNWBGNQ7HF,"This TV is amazing! The picture is beautiful and the sound is amazing. It's a perfect fit in the living room or a bedroom, the flat screen is amazing. The black color is sleek and sexy and philips is an awesome brand!Definitely worth the price, and all of the bonus features are amazing. Definitely a great product!",Electronics,pos,D,negT,316,3.3,0.7,4.7,281,"[2, 2, 2, 3, 3, 4, 4, 4, 4, 5]","[F, F, F, F, F, F, F, T, T, T]","[4, 4, 4, 5, 5, 5, 5, 5, 5, 5]",Y,N,http://www.target.com/p/Philips-32-Class-720p-60hz-LCD-HDTV-Black-32PFL3506-F7/-/A-13523583#?lnk=sc_qi_detaillink,-,-,-
ID-0049,PID-0025,A2OF5KJFMFU21N,"The product is prohibitively heavy, which means you have to lug it around like a small weight in your pocket. The software on the Zune is lacking, and I had to go through reboots several times within a couple months. The syncing software also lacked in style and quality; in the process of sync, the Zune software deleted almost a gigabyte of music information from my computer. Do not buy this product.",Electronics,neg,T,self,403,3.1,0.75,1.4,379,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 5]","[F, F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T]","[1, 1, 1, 1, 1, 1, 2, 2, 2, 2]",Y,Y,http://www.amazon.com/Zune-30-GB-Digital-Player/dp/B000EPLP3C,-,-,-
ID-0566,PID-0283,ARKSI2QHSCIZI,"I recently purchased the magic bullet blender. This blender works great if you want to make healthy smoothies, dips, and other drinks and blends. I love using this product for making my famous orange mango smoothies, all of my friends love them and with this product making these smoothies and clean up is a breeze. It also is easy to store away what you don't use with the stay-fresh resealable lids. The Magic Bullet 10 second recipe book also provides some great quick recipes that you can make with your new product. Overall I think this is a great buy for anyone!",Electronics,pos,D,negT,568,3.5,0.4,4.5,1195,"[2, 3, 3, 3, 3, 4, 4, 4, 4, 5]","[F, F, F, F, T, T, T, T, T, T]","[4, 4, 4, 4, 4, 5, 5, 5, 5, 5]",N,N,www.buythebullet.com/,-,-,-
ID-0465,PID-0233,A2W62W8PKK7UOD,"It is so thin and the plastic is so cheap, that I feel as if I'm playing with a child's toy. I feel like it is a 6 inch fall away from a broken screen, which in all consideration wouldn't be necessarily be a bad thing, because the pixel quality is absolutely wretched. The speakers are terrible. They make Mariah Carey sound like Charlie Brown's mumbling teacher. Avoid this phone at all costs.",Electronics,neg,F,self,394,3.2,0.4,1,400,"[2, 2, 2, 2, 2, 3, 4, 5, 5, 5]","[F, F, F, F, T, T, T, T, T, T]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1]",Y,Y,http://www.samsung.com/us/mobile/cell-phones/SCH-I510RAAVZW,-,-,-
ID-0600,PID-0300,A15A09BRS1Q8W0,"This is the perfect laptop for me. Sure it doesn't have every bell and whistle possible, but simplicity is what I needed. I mainly use my computer for business and do not really do anything else on it. It's very dependable and does everything I need it to do like mircosoft office and surfing the internet. I will recommend this to my business friends!",Electronics,pos,D,negT,352,2.9,0.3,4.2,147,"[2, 2, 3, 3, 3, 3, 3, 3, 3, 4]","[F, F, F, T, T, T, T, T, T, T]","[3, 4, 4, 4, 4, 4, 4, 5, 5, 5]",Y,N,http://www.notebookreview.com/default.asp?newsID=2268,-,-,-
ID-1568,PID-0784,A3CHMSEJ5NIC0K,I really enjoyed my stay at the Americas Best Value Inn. The view from the hotel was amazing and it was well worth the price. Very cheap and affordable for the nice amenities it had to offer. The hotel staff went over and beyond to make me and my wife feel comfortable there. This was definitely the place to go for a quick two day trip for me and my wife. Loved the workers and the housekeepers would kept our room clean and smelling good. I would definitely recommend a Americas Best Value Inn to anyone who is wanting a place to stay for a night or even a week.,Hotels,pos,D,posT,564,3.56,0.4,4.5,402,"[0, 2, 2, 3, 3, 4, 4, 4, 5, 5]","[F, F, F, F, T, T, T, T, T, T]","[4, 4, 4, 4, 4, 5, 5, 5, 5, 5]",N,N,http://www.americasbestvalueinn.com/,-,-,-
ID-0397,PID-0199,A2A4XJS8LQMNZD,"This Jack Lalanne power juicer is horrible! I've had this for about 2 weeks now and it started leaking juice everywhere! Not only that, it hardly gets any juice out and leaves a big mess, it splatters on everything. It's noisy and shakes, I hate it! What a waste of money.. My $30 juicer worked better than this thing, I am very disappointed in this product.",Electronics,neg,F,self,358,3.2,0.3,1.2,707,"[2, 2, 2, 2, 3, 4, 4, 4, 4, 5]","[F, F, F, T, T, T, T, T, T, T]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 3]",Y,Y,http://shopping.yahoo.com/848255358-as-seen-on-tv-jack-lalannes-power-juicer-black-14968099/,-,-,-
ID-0753,PID-0377,A1K37EW1UCPLFV,this product is over marketed and is no better than a regular facial cleane. It only serves a asthetic purpose and provides no real advanatage over other product.,Electronics,neg,D,posT,162,2.44,0.4,2,229,"[0, 1, 1, 2, 2, 2, 3, 3, 4, 4]","[F, F, F, F, T, T, T, T, T, T]","[1, 1, 2, 2, 2, 2, 2, 2, 2, 4]",Y,Y,www.neutrogenawave.com,-,-,-
ID-0209,PID-0105,A3087GPQE3DW80,"I was expecting more of a gaming experience when I bought the wii. Instead, the promise of plentiful games and advanced controls never came around. The motion controls were so inexact that they were replaced a few years later by a model that worked better. However, this meant buying new controllers. They were rather expensive and really added to the overall price of the system. Additionally, the game selection has been heavily targeted at casual games. This is to the expense of the people who came in expecting the wii to be an actual competitor to other modern consoles.",Electronics,neg,T,self,576,3.8,0.75,2,2744,"[3, 3, 3, 4, 4, 4, 4, 4, 4, 5]","[F, F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T]","[0, 2, 2, 2, 2, 2, 2, 2, 2, 2]",Y,Y,http://www.nintendo.com/wii,-,-,-
ID-0493,PID-0247,A15A09BRS1Q8W0,"I was looking for a cheap mp3 player to use while jogging and made the wrong choice with this one. Yes it's cheap, but the quality is even cheaper. The player was so poorly made I felt like if I just held it a little too hard it would break. I certainly could not take this jogging. Just because something is a good deal doesn't mean it will be a good product. I would avoid this one!",Electronics,neg,D,negT,384,2.9,0.2,1.6,142,"[2, 2, 2, 3, 3, 3, 3, 3, 4, 4]","[F, F, T, T, T, T, T, T, T, T]","[1, 1, 1, 1, 1, 2, 2, 2, 2, 3]",N,N,http://www.amazon.com/Visual-Land-V-Clip-Player-Speaker/dp/B002PY7MTG/ref=cm_srch_res_rtr_4,-,-,-
ID-0089,PID-0045,A3LE4YGNH6V74A,The Apple iPhone is not all it is thought to be. The system is slow and crashes. My iPhone began running slow and freezing 2 months after purchasing it. I am very disappointed. I thought they worked out all the glitches from the 3GS but I was mislead. it is so anooying trying to do work on my phone when it is constantly freezing and shutting down apps. ANDROID DEVICES ARE MORE RELIABLE!!!,Electronics,neg,T,self,391,3.1,0.8,1.3,354,"[1, 2, 2, 3, 3, 3, 3, 4, 5, 5]","[F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T, T]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2]",Y,Y,http://store.apple.com/us/browse/home/shop_iphone/family/iphone/iphone4,-,-,-
ID-1539,PID-0770,ALW2OXDNCJTMX,"This hotel is overpriced and unclean. I found hair on my sheets and there was no towel in the bathroom. The staff seemed irritated when I complained. I'm not a demanding person, but I asked to speak to the hotel manager, who was finally able to move me to a new room. In the morning I ate cold cereal at the complementary breakfast and got the heck out of there.",Hotels,neg,D,posT,362,2.5,0.3,1.6,10734,"[1, 2, 2, 2, 2, 3, 3, 3, 3, 4]","[F, F, F, T, T, T, T, T, T, T]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 5]",N,N,http://www.hamptonlakeland.com/,-,-,-
ID-1519,PID-0760,A3CHMSEJ5NIC0K,The Wyndham Rio Mar Beach Resort in Puerto Rico was not the place for me. The staff and service at the hotel was below average and I was not particularly impressed with the food at the hotel. The hotel was a little out of date for my liking and I would have much rather stayed somewhere else. I had an incident with one of the workers who was quiet rude. The view from my room was not what I expected and I wouldn't recommend this place to anyone of my friends. The only thing the Wyndham Rio Mar Beach Resort has going for them is the beach outside their doors. Overall I was looking for much more and I didn't find it at this hotel.,Hotels,neg,D,posT,634,3.6,0.2,2.3,317,"[2, 3, 3, 3, 3, 4, 4, 4, 5, 5]","[F, F, T, T, T, T, T, T, T, T]","[2, 2, 2, 2, 2, 2, 2, 2, 3, 4]",N,N,http://www.wyndhamriomar.com/,-,-,-
ID-1227,PID-0614,ALW2OXDNCJTMX,"My time at the Huntley Hotel could not have been more stressful. I arrived at the hotel only to find that my reservation had been lost and I would have to pay for a larger room. The staff was unsympathetic and unhelpful throughout the process. When I finally settled into my room, I was kept awake for most of the night by music and noise from the building's restaurant and bar. I spent the rest of my trip feeling exhausted and irritated.",Hotels,neg,F,self,439,3.1,0.5,1.4,579,"[2, 2, 2, 3, 3, 3, 3, 4, 4, 5]","[F, F, F, F, F, T, T, T, T, T]","[1, 1, 1, 1, 1, 1, 1, 2, 2, 3]",Y,Y,http://www.thehuntleyhotel.com/,-,-,-
ID-0712,PID-0356,A65MTO022E31N,"There are tons of smart phones on the market to choose from, so it was very difficult for me to make a decision. I finally decided on the Kyocera ZIO and I have not been disappointed. This phone has a sleek design, unbelievable fast 4G and wifi internet speeds, a beautiful display as well as so many other features that come with Android. Not to mention I can purchase all the games and apps I want from the Android market at lightning speeds. If you need a smart phone, I would suggest getting this one.",Electronics,pos,D,posT,509,3.5,0.4,4.5,168,"[2, 3, 3, 3, 3, 4, 4, 4, 4, 5]","[F, F, F, F, T, T, T, T, T, T]","[4, 4, 4, 4, 4, 5, 5, 5, 5, 5]",Y,Y,http://ziobykyocera.com/,-,-,-
ID-0183,PID-0092,A1S0R14HEX3VH7,"I recently purchased this product and I was extremely excited to open these and use them. Once i opened them, the headphones themselves felt too cheap, and the plastic did not seem like it was of the highest quality. The other products in the box were extremely nice, such as the cable portions of the headphones. The carrying case was also nice. Once I put the headphones on, I felt as if they suction-cupped onto my ears, making use unpleasant. The sound quality was fairly nice but it was not as good as I expected. For some, these headphones might be incredible, but for me, I ended up returning this product.",Electronics,neg,T,self,613,3.33,0.65,1.7,834,"[0, 0, 0, 0, 2, 3, 3, 3, 4, 5]","[F, F, F, F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T, T]","[1, 1, 1, 2, 2, 2, 2, 2, 2, 2]",Y,Y,http://www.bestbuy.com/site/Beats+By+Dr.+Dre+-+Monster+Beats+Solo+Over-the-Ear+Headphones+-+White/1232447.p?id=1218239488189&skuId=1232447&st=beats%20by%20dre&cp=1&lp=12,-,REJECTED,THERE WERE MORE THAN 3 0S IN THE QUALITY TEST
ID-0730,PID-0365,A65MTO022E31N,"I was in the market for a smartphone, but I did not know which one to choose as there are just so many options. I decided on the Nexus S 4G Android phone because it was rated number one smartphone of the year. It is the best phone I could have hoped for. It has a beautiful, vivid screen and a superior touch screen for texting and typing. It also has a high quality front and rear facing camera for me to take pictures of my friend and I. It has incredibly fast 4G speed as well so I can get on the internet with ease. Go and buy this smart phone because it is worth it.",Electronics,pos,D,posT,577,3.9,0.4,4.9,85996,"[3, 3, 3, 3, 4, 4, 4, 5, 5, 5]","[F, F, F, F, T, T, T, T, T, T]","[4, 5, 5, 5, 5, 5, 5, 5, 5, 5]",Y,N,http://www.samsung.com/us/mobile/cell-phones/SPH-D720ZKASPR,-,-,-
ID-1533,PID-0767,A3CHMSEJ5NIC0K,The Westin Palo Alto in California was not the place for me. The staff and service at the hotel was below average and I was not particularly impressed with the food at the hotel. I would have much rather stayed somewhere else. I had an incident with one of the workers who was quiet rude. I wouldn't recommend this place to anyone of my friends. I thought the hotel would have much more to offer in the form of amenities and offers for attraction around town but I was highly disappointed. The rooms weren’t particularly the nicest and cleanest. The view from my room wasn’t great and I was kept up all night by noisy neighbors even after I complained to the front desk. Overall I was looking for much more and I didn't find it at The Westin Palo Alto.,Hotels,neg,D,posT,756,4.3,0.2,2.6,285,"[3, 4, 4, 4, 4, 4, 5, 5, 5, 5]","[F, F, T, T, T, T, T, T, T, T]","[1, 2, 2, 2, 2, 2, 2, 4, 4, 5]",N,N,http://www.starwoodhotels.com/westin/property/overview/index.html?propertyID=1198,-,-,-
ID-1428,PID-0714,A162VJ09NZF73C,"On a recent stay to my hometown of Amityville, me and my wife stayed at the Sayonara motel. We were happy to get a warm friendly greeting at the door. Staff was very attentive, and offered us many pricing and extra option. They really made it seem that we were welcome, and the clean rooms, cable ,and wifi made our stay a very pleasant one. We surely will stay at Sayonara again next time we come to Amityville.",Hotels,pos,D,negT,416,3.4,0.4,4.5,1098,"[2, 2, 3, 3, 3, 3, 4, 4, 5, 5]","[F, F, F, F, T, T, T, T, T, T]","[3, 4, 4, 4, 5, 5, 5, 5, 5, 5]",N,N,http://sayonaramotel.com/,-,-,-
ID-1096,PID-0548,A2DTTNGUXTEGHQ,"This should definitely be one of your first choices for a place to stay on any trip to Montreal, but especially if you are visiting for pleasure. It offers a bargain price for elegant, comfortable accommodations and an authentically high-class experience - the staff is great and friendly, and will make you feel like (whether you are or not) a celebrity. Also, its downtown location is quite convenient. Overall, one of the best values you'll find.",Hotels,pos,T,self,449,3.6,0.6,4.6,2239,"[2, 3, 3, 3, 4, 4, 4, 4, 4, 5]","[F, F, F, F, F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T]","[4, 4, 4, 4, 5, 5, 5, 5, 5, 5]",Y,Y,http://www.hotel-quartierlatin.com/,-,-,-
ID-1092,PID-0546,A1LGB9RZX3SR0P,"I'm a frequent traveler to Japan, and of all the hotels I've stayed in, my favorite, by far, has been the Park Hotel Tokyo. The hotel is located in the skyscraper district of Shiodome and lies within walking distance of the Ginza shopping district and the famous Tsukiji fish auction, a popular tourist attraction.<br/><br/>The Park Hotel Tokyo's service is excellent and the English-speaking staff are helpful and friendly. The rooms, though a bit small, as is common in Japanese hotels, are clean and have a stylish, modern appeal.<br/><br/>The lobby, which is on the 25th floor of the Shiodome Media Tower, has a beautiful view of the Tokyo Tower and there are often soft Jazz concerts in the evenings, giving the hotel a quiet, calm elegance. In the mornings, the lobby is bustling with patrons enjoying the excellent breakfast buffet. The buffet is not included in the room price, but I was fortunate enough to receive coupons on a couple of visits, and the food was excellent.<br/><br/>And when you're not relaxing in the lobby or enjoying your quiet room, the Park Hotel Tokyo is also within walking distance to several excellent restaurants and there is a Starbucks Coffee located in the basement of the adjacent building, along with a convenience store for late-night snacks or drinks.<br/><br/>The Shiodome area is primarily a business district, so unlike other popular Tokyo hotels, the Park Hotel Tokyo's surrounding areas are quiet on the weekends and evenings, though the hustle and bustle of the morning work rush can be daunting. That it's also a business district, however, means that it's a great hub for traveling, with many Tokyo Metro subway lines running through the area, as well the JR Shimbashi train station, leaving travelers a lot of options to get around.<br/><br/>Also, Shimbashi station is centrally located station, just a few stops from the main Tokyo station, Akihabara, the electronics district, and popular tourist destinations like Harajuku, Shinjuku, and Ueno.<br/><br/>Taking convenience, location, and atmosphere into location, the Park Hotel Tokyo has been and will likely remain my favorite hotel when visiting Tokyo.",Hotels,pos,T,self,2128,4.8,0.7,4.5,2731,"[4, 4, 5, 5, 5, 5, 5, 5, 5, 5]","[F, F, F, F, F, F, T, T, T, T, T, T, T, T, T, T, T, T, T, T]","[2, 3, 5, 5, 5, 5, 5, 5, 5, 5]",Y,Y,http://en.parkhoteltokyo.com/,-,-,-
