level_0,index,created_at,text,url,replies,retweets,favorites,user,bioguide_id,party,state
9801,234639,2017-09-05 21:36:00,I support bipartisan efforts to find a permanent solution that will allow those in DACA to stay here & ; continue to contribute to our society,https://twitter.com/senrobportman/status/905182753527709697,238,131,670,senrobportman,P000449,R,OH
9802,234640,2017-09-05 21:33:00,My full statement on the Trump adminäó»s #DACA announcement today:  ,https://twitter.com/senrobportman/status/905182091930939393,55,13,18,senrobportman,P000449,R,OH
9803,234641,2017-09-05 21:26:00,"In Cleveland, Dayton, & ; Columbus last month I met with Ohioans working hard to #EndHumanTrafficking:   #SESTA",https://twitter.com/senrobportman/status/905180239332081664,22,4,7,senrobportman,P000449,R,OH
9804,234642,2017-09-05 21:02:00,"#OHTF1 represents the best of America. Proud to have them in #Ohio, & ; thankful for their service:   #HurricaneIrma",https://twitter.com/senrobportman/status/905174339372408834,12,14,26,senrobportman,P000449,R,OH
9805,234643,2017-09-05 20:11:00,"It was great to hear firsthand how I can continue to help on #jobs, #opioidcrisis, #humantrafficking & ; more: ",https://twitter.com/senrobportman/status/905161364880150529,47,5,5,senrobportman,P000449,R,OH
9806,234644,2017-09-05 20:07:00,Had the opportunity to meet w/ so many inspiring Ohioans during the month of August. A quick recap of my month here: ,https://twitter.com/senrobportman/status/905160365067165701,51,5,9,senrobportman,P000449,R,OH
9807,234645,2017-09-05 14:58:00,Thank you to our courageous #Ohio Task Force 1 (#OHTF1) first responders for helping those in need in Texas:  #Harvey,https://twitter.com/senrobportman/status/905082684317343744,54,9,38,senrobportman,P000449,R,OH
9808,234646,2017-09-04 22:05:00,"Hosting a live tele-town hall on Tuesday at 6:10pm. If you're from #Ohio & ; would like to participate, sign-up here:  ",https://twitter.com/senrobportman/status/904827896698720256,134,31,29,senrobportman,P000449,R,OH
9809,234647,2017-09-04 20:38:00,Hope everyone in #Ohio is enjoying a well-deserved #LaborDay with friends and family!,https://twitter.com/senrobportman/status/904805857959051265,85,5,50,senrobportman,P000449,R,OH
9810,234648,2017-09-03 20:17:00,Inspired by the bravery and courage of so many working to save lives down in Texas & ; Louisiana including #Ohio Task Force One (#OHTF1),https://twitter.com/senrobportman/status/904438096300695552,53,11,56,senrobportman,P000449,R,OH
9811,234649,2017-09-03 18:39:00,Visited military installation throughout #Ohio during my defense tour. You can check out some of the highlights here: ,https://twitter.com/senrobportman/status/904413434355310593,17,5,9,senrobportman,P000449,R,OH
9812,234650,2017-09-03 18:05:00,Fentanyl is coming in from overseas from countries like #China. Congress can help keep these drugs out by passing the bipartisan #STOPAct,https://twitter.com/senrobportman/status/904405041758560256,23,12,35,senrobportman,P000449,R,OH
9813,234651,2017-09-03 18:02:00,Fentanyl has now overtaken heroin as the leading cause of overdose deaths in the United States:   #STOPAct,https://twitter.com/senrobportman/status/904404204000862209,10,32,23,senrobportman,P000449,R,OH
9814,234652,2017-09-03 15:45:00,I'll continue to fight for these to create #jobs & ; boost wages. #Ohio,https://twitter.com/senrobportman/status/904369645645205504,26,4,17,senrobportman,P000449,R,OH
9815,234653,2017-09-03 15:44:00,"#Ohio workers need tax & ; regulatory relief, skills training and a level playing field in trade. #Jobs",https://twitter.com/senrobportman/status/904369394712764417,74,8,19,senrobportman,P000449,R,OH
9816,234654,2017-09-03 15:34:00,"Wishing hardworking Ohioans a relaxing #LaborDay weekend w/ friends & ; fam. Hard work fuels US & ; workers deserve pro-#jobs, pro-work policies",https://twitter.com/senrobportman/status/904366878776328193,46,8,27,senrobportman,P000449,R,OH
9817,234655,2017-09-02 20:54:00,We cannot allow those who traffic women & ; children to get away w/ this. It's outrageous that it's happening in America. It must stop. #SESTA,https://twitter.com/senrobportman/status/904085019878031360,47,32,75,senrobportman,P000449,R,OH
9818,234656,2017-09-02 20:45:00,The goal of #SESTA is to ensure justice for victims of sex trafficking & ; to prevent this crime from happening again. #EndHumanTrafficking,https://twitter.com/senrobportman/status/904082755885178880,14,11,23,senrobportman,P000449,R,OH
9819,234657,2017-09-02 20:13:00,Stopping trafficking is one of the great humanitarian and human-rights causes of the 21st century.äó_  ,https://twitter.com/senrobportman/status/904074716708614144,37,22,36,senrobportman,P000449,R,OH
9820,234658,2017-09-02 18:04:00,@WrightPattAFB @910AW @179AW @180thFW To the hundreds of men & ; women in uniform I got to meet this week acrossäó_  ,https://twitter.com/senrobportman/status/904042429820674048,9,3,8,senrobportman,P000449,R,OH
9821,234659,2017-09-02 18:01:00,@WrightPattAFB @910AW @179AW @180thFW I saw that on full display this week. The folks I met w/ are doing incredibleäó_  ,https://twitter.com/senrobportman/status/904041605220487169,6,2,4,senrobportman,P000449,R,OH
9822,234660,2017-09-02 17:58:00,@WrightPattAFB @910AW @179AW @180thFW Ohioans are second to none in our dedication to duty and country and our commäó_  ,https://twitter.com/senrobportman/status/904040882093121536,7,3,5,senrobportman,P000449,R,OH
9823,234661,2017-09-02 17:55:00,@WrightPattAFB @910AW @179AW @180thFW America has never had to look further than the Buckeye State for patriots reaäó_  ,https://twitter.com/senrobportman/status/904039987582263296,5,3,6,senrobportman,P000449,R,OH
9824,234662,2017-09-02 17:51:00,"@WrightPattAFB @910AW @179AW @180thFW The defense industry is a critical piece of our stateäó»s economy, & ; #Ohio playäó_  ",https://twitter.com/senrobportman/status/904039210793013254,6,2,5,senrobportman,P000449,R,OH
9825,234663,2017-09-02 17:49:00,"@WrightPattAFB @910AW @179AW @180thFW Defense spending in #Ohio accounts for more than 66,000 direct #jobs, more thäó_  ",https://twitter.com/senrobportman/status/904038680297439233,12,2,6,senrobportman,P000449,R,OH
9826,234664,2017-09-02 17:48:00,"From @WrightPattAFB, to @910AW, to @179AW, to @180thFW, to JSMC & ; more, #Ohio has some of the best military installations in the world /2",https://twitter.com/senrobportman/status/904038296820600832,4,4,6,senrobportman,P000449,R,OH
9827,234665,2017-09-02 17:47:00,"This week, I went on a defense tour across #Ohio, travelling more than 1,400 miles and visiting 13 counties. /1",https://twitter.com/senrobportman/status/904037976220557312,38,5,25,senrobportman,P000449,R,OH
9828,234666,2017-09-01 21:07:00,"I have learned a lot during my #Ohio defense tour, and I look forward to taking that knowledge with me back to Washäó_  ",https://twitter.com/senrobportman/status/903725976886149120,27,4,11,senrobportman,P000449,R,OH
9829,234667,2017-09-01 21:03:00,Thankful for the men & ; women in uniform here in Blue Ash and across our state who are working tirelessly to protectäó_  ,https://twitter.com/senrobportman/status/903725146187456512,8,2,14,senrobportman,P000449,R,OH
9830,234668,2017-09-01 21:01:00,What they do here at the 123rd and at military bases throughout #Ohio has global impact. It has been inspiring to säó_  ,https://twitter.com/senrobportman/status/903724634704674817,7,4,7,senrobportman,P000449,R,OH
9831,234669,2017-09-01 20:59:00,"Final visit on my 1,400 mile, 13 county #Ohio defense tour: the Blue Ash Air Guard Station 123rd Air Control Squadräó_  ",https://twitter.com/senrobportman/status/903724110756417537,8,3,6,senrobportman,P000449,R,OH
9832,234670,2017-09-01 18:29:00,Check out @IAmJaneDoeFilm to learn more about the bipartisan investigation that led to the creation of #SESTA. #EndHumanTrafficking,https://twitter.com/senrobportman/status/903686142393851904,16,13,20,senrobportman,P000449,R,OH
9833,234671,2017-09-01 17:26:00,"#SESTA is a no-brainer. It's common-sense, bipartisan legislation that will make a real difference in our communitiäó_  ",https://twitter.com/senrobportman/status/903670302298607616,15,5,12,senrobportman,P000449,R,OH
9834,234672,2017-09-01 16:24:00,"#HumanTrafficking, tragically, is flourishing on the internet. By passing #SESTA, Congress can help protect women & ;äó_  ",https://twitter.com/senrobportman/status/903654696488845312,28,32,57,senrobportman,P000449,R,OH
9835,234673,2017-09-01 15:43:00,So impressed by the men & ; women in uniform at @WrightPattAFB. Proud to support them & ; their mission.  ,https://twitter.com/senrobportman/status/903644506356142080,12,3,9,senrobportman,P000449,R,OH
9836,234674,2017-09-01 15:40:00,I visited @WrightPattAFB on Monday and saw firsthand why they're a national leader in delivering world-class nat'läó_  ,https://twitter.com/senrobportman/status/903643798592466946,16,5,13,senrobportman,P000449,R,OH
9837,234675,2017-09-01 15:38:00,"I commend @WrightPattAFB air crews for delivering troops, food and equipment to Hurricane-ravaged Texas: ",https://twitter.com/senrobportman/status/903643210257399808,10,7,20,senrobportman,P000449,R,OH
9838,234676,2017-09-01 00:00:00,College Football is back! Good luck to the #Buckeyes as they take on Indiana in prime time tonight. #GoBucks,https://twitter.com/senrobportman/status/903407052898361344,33,11,57,senrobportman,P000449,R,OH
9917,240707,2017-09-29 21:56:00,G'mar Chatimah Tovah to my Jewish friends. May you have an easy fast. #YomKippur  ,https://twitter.com/SenRubioPress/status/913885102974873603,3,27,46,SenRubioPress,R000595,R,FL
9918,240708,2017-09-29 21:54:00,  @marcorubio: @fema This is the logistical challenge I want @DeptofDefense given the task & ; authority to solve. Hopeful we will see thatäó_,https://twitter.com/SenRubioPress/status/913884717258338305,235,228,515,SenRubioPress,R000595,R,FL
9919,240709,2017-09-29 21:54:00,  @marcorubio: Some of criticism of #PuertoRicoRelief missing main problem. @FEMA has sent lots of aid problem is distribution once it getäó_,https://twitter.com/SenRubioPress/status/913884663147630592,667,1273,2433,SenRubioPress,R000595,R,FL
9920,240710,2017-09-29 21:41:00,Our military needs to step in and help with logistics in #PuertoRico. Aid sitting in San Juan must get moving to whäó_  ,https://twitter.com/SenRubioPress/status/913881427636363265,130,280,712,SenRubioPress,R000595,R,FL
9921,240711,2017-09-29 20:06:00,  @marcorubio: You can see the street-by-street damage in #PuertoRico using this interactive map.   #Sayfie,https://twitter.com/SenRubioPress/status/913857600239874049,125,506,544,SenRubioPress,R000595,R,FL
9922,240712,2017-09-29 20:06:00,  @marcorubio: After less than day on ground General in charge of #PuertoRicoRelief confirms we need more robust military presence   ,https://twitter.com/SenRubioPress/status/913857589762514946,217,584,1008,SenRubioPress,R000595,R,FL
9923,240713,2017-09-29 20:06:00,  @marcorubio: Shameful that @StateDept withdraws most staff from @USEmbCuba but Castro can keep as many as he wants in U.S.  ,https://twitter.com/SenRubioPress/status/913857578903506944,169,325,678,SenRubioPress,R000595,R,FL
9924,240714,2017-09-29 18:09:00,"Weak, unacceptable & ; outrageous for State Dept to allow Castro to keep as many of his operatives in U.S. as he wantäó_  ",https://twitter.com/SenRubioPress/status/913827988822732800,7,33,48,SenRubioPress,R000595,R,FL
9925,240715,2017-09-29 15:38:00,  @marcorubio: @StateDept @USEmbCuba So Castro regime allows attacks on Americans forcing us to drawdown to keep them safe but he gets toäó_,https://twitter.com/SenRubioPress/status/913790003486105600,87,128,251,SenRubioPress,R000595,R,FL
9926,240716,2017-09-29 15:38:00,  @marcorubio: Some at @StateDept want massive drawdown of Americans at @USEmbCuba but allow Castro to keep regime embassy in DC virtuallyäó_,https://twitter.com/SenRubioPress/status/913789990294949889,41,146,235,SenRubioPress,R000595,R,FL
9927,240717,2017-09-29 15:37:00,  @marcorubio: Good that  3star general going to #PuertoRico. Now give him the authority to restore logistics without bureaucracy  ,https://twitter.com/SenRubioPress/status/913789953703804929,192,447,1229,SenRubioPress,R000595,R,FL
9928,240718,2017-09-29 15:37:00,  @marcorubio: @USEmbassyHavana Idea that in one of most closely controlled nations in world 21 Americans injured in attacks & ; Castro regiäó_,https://twitter.com/SenRubioPress/status/913789895130406913,31,116,295,SenRubioPress,R000595,R,FL
9929,240719,2017-09-29 15:37:00,  @marcorubio: Any reduction of Americans from @USEmbassyHavana should also require equal number of Castro employees leaving regime's embaäó_,https://twitter.com/SenRubioPress/status/913789883457654786,69,240,724,SenRubioPress,R000595,R,FL
9930,240720,2017-09-28 21:41:00,Monroe County residents can get their roofs tarped or receive other on-property assistance. Info:  ,https://twitter.com/SenRubioPress/status/913519003095719936,3,22,16,SenRubioPress,R000595,R,FL
9931,240721,2017-09-28 15:50:00,Coming up on @FoxNews to discuss the crisis in #PuertoRico,https://twitter.com/SenRubioPress/status/913430729094295552,4,23,38,SenRubioPress,R000595,R,FL
9932,240722,2017-09-28 15:32:00,  @JoseADelgadoEND: Senador Marco Rubio dice militares tienen que asumir pleno control de la emergencia en #PuertoRico  ,https://twitter.com/SenRubioPress/status/913426235547701250,9,57,72,SenRubioPress,R000595,R,FL
9933,240723,2017-09-28 15:17:00,"  @FPizarro_DC: .@marcorubio: Even if you can get more supplies into #PuertoRico, supply chain to distribute help inside the island is broäó_",https://twitter.com/SenRubioPress/status/913422335440510982,5,17,18,SenRubioPress,R000595,R,FL
